X,Y,Trt,/,Site,elevation,elevation_st,meanndvi,medianndvi,stndvi,nvdi_st
444829.8,6318773,1,/,Batalling,325,0.445342947,0.562623799,0.565509856,0.038938441,0.663905523
445329.8,6318773,1,/,Batalling,315,0.111589349,0.552382162,0.554715961,0.041864942,0.500525781
445829.8,6318773,1,/,Batalling,335,0.779096546,0.558270347,0.560433209,0.040762443,0.594457069
446329.8,6318773,1,/,Batalling,300,-0.389041049,0.562331982,0.56330204,0.039085679,0.659250312
446829.8,6318773,1,/,Batalling,275,-1.223425045,0.555679138,0.557850868,0.042820615,0.5531208
447329.8,6318773,1,/,Batalling,295,-0.555917848,0.553567947,0.559539139,0.041889198,0.51944202
447829.8,6318773,1,/,Batalling,300,-0.389041049,0.526911554,0.5312635,0.045284611,0.094205838
448329.8,6318773,1,/,Batalling,280,-1.056548245,0.51861962,0.52096507,0.04791093,-0.038071261
448829.8,6318773,1,/,Batalling,275,-1.223425045,0.519975695,0.524641037,0.049935116,-0.016438471
449329.8,6318773,1,/,Batalling,270,-1.390301844,0.492784209,0.49503611,0.043650304,-0.450210725
449829.8,6318773,1,/,Batalling,275,-1.223425045,0.471530891,0.475854546,0.046718033,-0.789254338
450329.8,6318773,1,/,Batalling,285,-0.889671446,0.508751363,0.511244506,0.037875434,-0.195494658
450829.8,6318773,1,/,Batalling,285,-0.889671446,0.509296888,0.508852631,0.046519546,-0.186792169
451329.8,6318773,1,/,Batalling,275,-1.223425045,0.497224225,0.500440955,0.04966472,-0.379381358
451829.8,6318773,1,/,Batalling,290,-0.722794647,0.504130793,0.505731285,0.040650126,-0.269204313
452329.8,6318773,1,/,Batalling,305,-0.222164249,0.5188091,0.520452261,0.047161443,-0.035048581
452829.8,6318773,1,/,Batalling,275,-1.223425045,0.461430512,0.465402603,0.048656386,-0.950380661
453329.8,6318773,1,/,Batalling,280,-1.056548245,0.456708933,0.457682461,0.052973017,-1.025701663
453829.8,6318773,1,/,Batalling,285,-0.889671446,0.490141929,0.493289188,0.053194367,-0.492361704
454329.8,6318773,1,/,Batalling,305,-0.222164249,0.521003096,0.526943564,0.044381781,-4.89E-05
454829.8,6318773,1,/,Batalling,300,-0.389041049,0.488430728,0.490520731,0.044296146,-0.519659642
455329.8,6318773,1,/,Batalling,305,-0.222164249,0.49150817,0.493060246,0.061886872,-0.470566741
455829.8,6318773,1,/,Batalling,305,-0.222164249,0.489478287,0.493808851,0.058167288,-0.502948455
456329.8,6318773,1,/,Batalling,305,-0.222164249,0.473527543,0.476937756,0.05255264,-0.757402741
456829.8,6318773,1,/,Batalling,315,0.111589349,0.495302579,0.499342337,0.045632056,-0.410036421
457329.8,6318773,1,/,Batalling,350,1.279726943,0.514294313,0.515127718,0.034580255,-0.107070733
457829.8,6318773,1,/,Batalling,360,1.613480542,0.53333581,0.535290927,0.031187651,0.1966888
458329.8,6318773,1,/,Batalling,370,1.94723414,0.521779885,0.522088319,0.031064619,0.012342875
458829.8,6318773,1,/,Batalling,350,1.279726943,0.521709859,0.520458162,0.039432594,0.011225785
459329.8,6318773,1,/,Batalling,335,0.779096546,0.509643409,0.512522578,0.050173979,-0.181264291
459829.8,6318773,1,/,Batalling,330,0.612219747,0.476311546,0.483053103,0.073656226,-0.712990926
460329.8,6318773,1,/,Batalling,335,0.779096546,0.500592064,0.502142608,0.049193295,-0.325655897
460829.8,6318773,1,/,Batalling,365,1.780357341,0.495470842,0.495638937,0.027543696,-0.407352205
461329.8,6318773,1,/,Batalling,370,1.94723414,0.512401281,0.512212187,0.030038175,-0.137269331
441329.8,6319273,1,/,Batalling,300,-0.389041049,0.556680193,0.565864742,0.062749917,0.569090133
441829.8,6319273,1,/,Batalling,340,0.945973345,0.559140177,0.565164357,0.050560179,0.608333034
442329.8,6319273,1,/,Batalling,315,0.111589349,0.550622765,0.566868007,0.068092162,0.472458996
442829.8,6319273,1,/,Batalling,315,0.111589349,0.573942585,0.577559322,0.036107551,0.844468488
443329.8,6319273,1,/,Batalling,280,-1.056548245,0.568277012,0.571207911,0.042196886,0.754088419
443829.8,6319273,1,/,Batalling,315,0.111589349,0.580034561,0.583453745,0.039769152,0.941650751
444329.8,6319273,1,/,Batalling,320,0.278466148,0.566693418,0.568887174,0.042451435,0.728826132
444829.8,6319273,1,/,Batalling,290,-0.722794647,0.564510581,0.57003957,0.050211564,0.694004418
445329.8,6319273,1,/,Batalling,315,0.111589349,0.558748213,0.564431995,0.04747798,0.602080227
445829.8,6319273,1,/,Batalling,295,-0.555917848,0.545353986,0.548040181,0.047455825,0.388408785
446329.8,6319273,1,/,Batalling,280,-1.056548245,0.565466423,0.570192814,0.044517135,0.70925249
446829.8,6319273,1,/,Batalling,275,-1.223425045,0.550811874,0.554246038,0.044665676,0.475475758
447329.8,6319273,1,/,Batalling,265,-1.557178643,0.509946808,0.509608954,0.041789033,-0.176424318
447829.8,6319273,1,/,Batalling,270,-1.390301844,0.490795971,0.4913176,0.044564777,-0.481928097
448329.8,6319273,1,/,Batalling,270,-1.390301844,0.480344823,0.480530992,0.041414972,-0.648650064
448829.8,6319273,1,/,Batalling,260,-1.724055442,0.491573358,0.494489431,0.048229935,-0.469526829
449329.8,6319273,1,/,Batalling,260,-1.724055442,0.487689998,0.49281317,0.052331057,-0.53147614
449829.8,6319273,1,/,Batalling,270,-1.390301844,0.489574455,0.492484882,0.039570812,-0.501414334
450329.8,6319273,1,/,Batalling,280,-1.056548245,0.494683165,0.497724742,0.038113923,-0.419917624
450829.8,6319273,1,/,Batalling,270,-1.390301844,0.470546414,0.481096208,0.060140612,-0.80495921
451329.8,6319273,1,/,Batalling,275,-1.223425045,0.462810389,0.471346214,0.054561145,-0.92836817
451829.8,6319273,1,/,Batalling,285,-0.889671446,0.47374929,0.47666131,0.042355551,-0.753865322
452329.8,6319273,1,/,Batalling,270,-1.390301844,0.468239087,0.47158733,0.046410113,-0.84176685
452829.8,6319273,1,/,Batalling,275,-1.223425045,0.455647806,0.459267288,0.052966159,-1.042629294
453329.8,6319273,1,/,Batalling,285,-0.889671446,0.471231219,0.472181156,0.038531878,-0.794034856
453829.8,6319273,1,/,Batalling,290,-0.722794647,0.489350489,0.495244294,0.049880923,-0.504987153
454329.8,6319273,1,/,Batalling,295,-0.555917848,0.513784688,0.515525043,0.064381272,-0.115200527
454829.8,6319273,1,/,Batalling,305,-0.222164249,0.516152504,0.520418584,0.053634861,-0.077427936
455329.8,6319273,1,/,Batalling,295,-0.555917848,0.478538456,0.476267591,0.057873682,-0.677466138
455829.8,6319273,1,/,Batalling,310,-0.05528745,0.514609113,0.51383993,0.057798879,-0.102048885
456329.8,6319273,1,/,Batalling,315,0.111589349,0.531813728,0.538121819,0.0486442,0.172407782
456829.8,6319273,1,/,Batalling,305,-0.222164249,0.493681396,0.499376282,0.051971204,-0.435898347
457329.8,6319273,1,/,Batalling,325,0.445342947,0.52450621,0.528202981,0.03999207,0.055834582
457829.8,6319273,1,/,Batalling,340,0.945973345,0.521120725,0.523973346,0.040296185,0.001827623
458329.8,6319273,1,/,Batalling,340,0.945973345,0.524612841,0.529812902,0.042158789,0.057535613
458829.8,6319273,1,/,Batalling,360,1.613480542,0.540476271,0.546839207,0.042108821,0.310597023
459329.8,6319273,1,/,Batalling,360,1.613480542,0.529365634,0.53458938,0.03846377,0.133354556
459829.8,6319273,1,/,Batalling,360,1.613480542,0.558858091,0.563155562,0.044399598,0.603833056
460329.8,6319273,1,/,Batalling,365,1.780357341,0.5442737,0.544457495,0.037535095,0.37117552
460829.8,6319273,1,/,Batalling,365,1.780357341,0.515272393,0.515738606,0.032125513,-0.091467909
461329.8,6319273,1,/,Batalling,370,1.94723414,0.505549101,0.508654118,0.039292209,-0.246578751
441329.8,6319773,1,/,Batalling,290,-0.722794647,0.576251883,0.584241033,0.054812082,0.88130757
441829.8,6319773,1,/,Batalling,295,-0.555917848,0.573102883,0.581979483,0.064014974,0.831073139
442329.8,6319773,1,/,Batalling,315,0.111589349,0.583309354,0.589122444,0.041494,0.993891896
442829.8,6319773,1,/,Batalling,330,0.612219747,0.567293619,0.572168201,0.042632761,0.73840084
443329.8,6319773,1,/,Batalling,280,-1.056548245,0.564704237,0.566940814,0.041028254,0.697093716
443829.8,6319773,1,/,Batalling,270,-1.390301844,0.544961921,0.551881552,0.049581176,0.382154367
444329.8,6319773,1,/,Batalling,275,-1.223425045,0.531432741,0.534837157,0.058136904,0.166330086
444829.8,6319773,1,/,Batalling,290,-0.722794647,0.554842913,0.560800552,0.046879354,0.539780918
445329.8,6319773,1,/,Batalling,285,-0.889671446,0.545428024,0.548213005,0.048675228,0.389589876
445829.8,6319773,1,/,Batalling,270,-1.390301844,0.543724262,0.546292931,0.05489141,0.362410608
446329.8,6319773,1,/,Batalling,270,-1.390301844,0.547371348,0.552212119,0.043276385,0.420590758
446829.8,6319773,1,/,Batalling,270,-1.390301844,0.511009614,0.511506617,0.046856785,-0.159469902
447329.8,6319773,1,/,Batalling,265,-1.557178643,0.489378103,0.490276635,0.041102935,-0.50454664
447829.8,6319773,1,/,Batalling,255,-1.890932241,0.429925232,0.425671726,0.063764204,-1.452968726
448329.8,6319773,1,/,Batalling,255,-1.890932241,0.47024658,0.476097271,0.050841622,-0.809742313
448829.8,6319773,1,/,Batalling,275,-1.223425045,0.494347275,0.49562934,0.038750983,-0.42527591
449329.8,6319773,1,/,Batalling,265,-1.557178643,0.484361128,0.489162609,0.044309929,-0.584579947
449829.8,6319773,1,/,Batalling,265,-1.557178643,0.494468634,0.495387837,0.043807984,-0.423339931
450329.8,6319773,1,/,Batalling,265,-1.557178643,0.485520368,0.489994153,0.055659557,-0.566087168
450829.8,6319773,1,/,Batalling,270,-1.390301844,0.487958113,0.493219554,0.054333513,-0.527199034
451329.8,6319773,1,/,Batalling,290,-0.722794647,0.525191199,0.52963829,0.052310786,0.066761871
451829.8,6319773,1,/,Batalling,290,-0.722794647,0.500595398,0.504339367,0.050010997,-0.325602711
452329.8,6319773,1,/,Batalling,290,-0.722794647,0.507779723,0.510918438,0.047235673,-0.210994747
452829.8,6319773,1,/,Batalling,295,-0.555917848,0.523812565,0.525624871,0.038991703,0.044769208
453329.8,6319773,1,/,Batalling,285,-0.889671446,0.501177939,0.501829863,0.04635518,-0.316309724
453829.8,6319773,1,/,Batalling,290,-0.722794647,0.504047056,0.50708589,0.043893791,-0.270540128
454329.8,6319773,1,/,Batalling,315,0.111589349,0.524873015,0.52701804,0.046633784,0.06168604
454829.8,6319773,1,/,Batalling,330,0.612219747,0.536108374,0.541630059,0.051970304,0.240918134
455329.8,6319773,1,/,Batalling,320,0.278466148,0.562458083,0.567644387,0.041543263,0.661261938
455829.8,6319773,1,/,Batalling,320,0.278466148,0.571356084,0.575496078,0.036552898,0.803207324
456329.8,6319773,1,/,Batalling,350,1.279726943,0.567613768,0.569554687,0.027119894,0.743508017
456829.8,6319773,1,/,Batalling,335,0.779096546,0.5493573,0.554983884,0.04068732,0.452271662
457329.8,6319773,1,/,Batalling,325,0.445342947,0.522765821,0.526204616,0.042174318,0.028071022
457829.8,6319773,1,/,Batalling,345,1.112850144,0.532164106,0.534864187,0.038920695,0.177997188
458329.8,6319773,1,/,Batalling,335,0.779096546,0.5190735,0.523438573,0.045382911,-0.030830739
458829.8,6319773,1,/,Batalling,350,1.279726943,0.521172082,0.523987859,0.038845677,0.002646896
459329.8,6319773,1,/,Batalling,380,2.280987739,0.537707125,0.545909733,0.042805435,0.266422214
459829.8,6319773,1,/,Batalling,380,2.280987739,0.553435497,0.557194531,0.031047105,0.517329111
460329.8,6319773,1,/,Batalling,375,2.114110939,0.539313453,0.541312486,0.029645011,0.292047166
460829.8,6319773,1,/,Batalling,375,2.114110939,0.530422006,0.53277117,0.029079534,0.150206334
461329.8,6319773,1,/,Batalling,350,1.279726943,0.498689117,0.502481967,0.049593547,-0.356012664
441329.8,6320273,1,/,Batalling,290,-0.722794647,0.549122201,0.554199457,0.047729659,0.448521245
441829.8,6320273,1,/,Batalling,305,-0.222164249,0.557134992,0.56582889,0.064417401,0.576345315
442329.8,6320273,1,/,Batalling,310,-0.05528745,0.557420796,0.56942293,0.071579886,0.580904604
442829.8,6320273,1,/,Batalling,315,0.111589349,0.55839017,0.560793102,0.041669699,0.596368545
443329.8,6320273,1,/,Batalling,300,-0.389041049,0.581214144,0.586859256,0.049488421,0.960468052
443829.8,6320273,1,/,Batalling,270,-1.390301844,0.539156264,0.542550772,0.04134914,0.289539608
444329.8,6320273,1,/,Batalling,255,-1.890932241,0.495807142,0.500554323,0.051930833,-0.401987378
444829.8,6320273,1,/,Batalling,265,-1.557178643,0.511785493,0.514628381,0.047166134,-0.147092691
445329.8,6320273,1,/,Batalling,265,-1.557178643,0.549063592,0.552725434,0.038602971,0.447586285
445829.8,6320273,1,/,Batalling,270,-1.390301844,0.512199679,0.509629458,0.040082301,-0.140485387
446329.8,6320273,1,/,Batalling,265,-1.557178643,0.505545231,0.507393867,0.035537529,-0.246640487
446829.8,6320273,1,/,Batalling,255,-1.890932241,0.45441103,0.453721628,0.055703285,-1.062358967
447329.8,6320273,1,/,Batalling,255,-1.890932241,0.469987401,0.470418274,0.054141986,-0.813876866
447829.8,6320273,1,/,Batalling,255,-1.890932241,0.471017642,0.473806709,0.048586527,-0.797441944
448329.8,6320273,1,/,Batalling,255,-1.890932241,0.489736699,0.493141562,0.047492632,-0.498826136
448829.8,6320273,1,/,Batalling,260,-1.724055442,0.502606661,0.506196469,0.060248355,-0.293518033
449329.8,6320273,1,/,Batalling,280,-1.056548245,0.502727477,0.50999862,0.061237953,-0.291590715
449829.8,6320273,1,/,Batalling,305,-0.222164249,0.553259226,0.555697799,0.038348687,0.514517147
450329.8,6320273,1,/,Batalling,300,-0.389041049,0.550229804,0.552217454,0.043712009,0.466190285
450829.8,6320273,1,/,Batalling,295,-0.555917848,0.539244117,0.544239312,0.046567025,0.290941083
451329.8,6320273,1,/,Batalling,315,0.111589349,0.542923783,0.544971168,0.033752516,0.349640965
451829.8,6320273,1,/,Batalling,290,-0.722794647,0.521206871,0.523289591,0.033755159,0.003201867
452329.8,6320273,1,/,Batalling,295,-0.555917848,0.509645062,0.5128133,0.050438102,-0.181237922
452829.8,6320273,1,/,Batalling,335,0.779096546,0.542100721,0.545395017,0.042719932,0.336511066
453329.8,6320273,1,/,Batalling,355,1.446603743,0.551593492,0.553422242,0.040076415,0.487944521
453829.8,6320273,1,/,Batalling,330,0.612219747,0.540160869,0.542058915,0.042472895,0.305565572
454329.8,6320273,1,/,Batalling,290,-0.722794647,0.471136688,0.475884214,0.051605649,-0.795542862
454829.8,6320273,1,/,Batalling,295,-0.555917848,0.461328612,0.462930962,0.047894509,-0.952006221
455329.8,6320273,1,/,Batalling,315,0.111589349,0.514348758,0.520150334,0.053874533,-0.106202199
455829.8,6320273,1,/,Batalling,320,0.278466148,0.53968114,0.546236455,0.045009622,0.297912694
456329.8,6320273,1,/,Batalling,330,0.612219747,0.546836752,0.551011175,0.032338355,0.412062613
456829.8,6320273,1,/,Batalling,355,1.446603743,0.55451834,0.555150032,0.030224784,0.534603167
457329.8,6320273,1,/,Batalling,350,1.279726943,0.546306676,0.550503552,0.034772034,0.403606575
457829.8,6320273,1,/,Batalling,375,2.114110939,0.551424856,0.55279246,0.029834398,0.485254355
458329.8,6320273,1,/,Batalling,355,1.446603743,0.541585421,0.546025574,0.038372452,0.328290741
458829.8,6320273,1,/,Batalling,365,1.780357341,0.535956985,0.539374918,0.030783267,0.238503101
459329.8,6320273,1,/,Batalling,370,1.94723414,0.540226659,0.546864808,0.03714312,0.306615087
459829.8,6320273,1,/,Batalling,375,2.114110939,0.52530798,0.529388547,0.034909059,0.06862482
460329.8,6320273,1,/,Batalling,370,1.94723414,0.523209168,0.525285602,0.034630111,0.035143516
460829.8,6320273,1,/,Batalling,365,1.780357341,0.508225863,0.508708924,0.035807626,-0.203877698
461329.8,6320273,1,/,Batalling,350,1.279726943,0.518134384,0.518617004,0.038028045,-0.04581199
441829.8,6320773,1,/,Batalling,300,-0.389041049,0.531586908,0.533741236,0.049959317,0.168789436
442329.8,6320773,1,/,Batalling,300,-0.389041049,0.542706762,0.548090369,0.055353267,0.346178937
442829.8,6320773,1,/,Batalling,315,0.111589349,0.556446662,0.569493711,0.065906497,0.565364729
443329.8,6320773,1,/,Batalling,315,0.111589349,0.569921443,0.572925836,0.036066207,0.780321209
443829.8,6320773,1,/,Batalling,305,-0.222164249,0.567455208,0.568154961,0.041255922,0.740978589
444329.8,6320773,1,/,Batalling,270,-1.390301844,0.522899109,0.527389407,0.043715397,0.030197299
444829.8,6320773,1,/,Batalling,250,-2.057809041,0.471508676,0.47760874,0.066062544,-0.789608723
445329.8,6320773,1,/,Batalling,260,-1.724055442,0.503532918,0.504322797,0.042616262,-0.278741916
445829.8,6320773,1,/,Batalling,265,-1.557178643,0.505797135,0.508961052,0.036401813,-0.242621988
446329.8,6320773,1,/,Batalling,255,-1.890932241,0.496892578,0.50022313,0.036913231,-0.384671957
446829.8,6320773,1,/,Batalling,250,-2.057809041,0.475302313,0.479372293,0.062061678,-0.729090718
447329.8,6320773,1,/,Batalling,275,-1.223425045,0.502685175,0.50394845,0.040274319,-0.292265538
447829.8,6320773,1,/,Batalling,280,-1.056548245,0.518231139,0.520280451,0.041206877,-0.044268505
448329.8,6320773,1,/,Batalling,295,-0.555917848,0.53169332,0.532991856,0.048727861,0.170486974
448829.8,6320773,1,/,Batalling,305,-0.222164249,0.569336043,0.572839051,0.040624036,0.770982614
449329.8,6320773,1,/,Batalling,280,-1.056548245,0.555387993,0.558409512,0.042397128,0.548476309
449829.8,6320773,1,/,Batalling,285,-0.889671446,0.541243399,0.545707762,0.051995024,0.322834635
450329.8,6320773,1,/,Batalling,310,-0.05528745,0.554563534,0.559283882,0.044708251,0.535324124
450829.8,6320773,1,/,Batalling,310,-0.05528745,0.544907955,0.546818972,0.042608809,0.381293474
451329.8,6320773,1,/,Batalling,310,-0.05528745,0.552564086,0.557842761,0.040372606,0.503427925
451829.8,6320773,1,/,Batalling,310,-0.05528745,0.541530251,0.545350164,0.037158604,0.327410642
452329.8,6320773,1,/,Batalling,300,-0.389041049,0.528080983,0.530941278,0.042081098,0.112861158
452829.8,6320773,1,/,Batalling,320,0.278466148,0.530850453,0.5341703,0.04481135,0.157041135
453329.8,6320773,1,/,Batalling,355,1.446603743,0.53856241,0.54007113,0.039117132,0.28006615
453829.8,6320773,1,/,Batalling,325,0.445342947,0.53211938,0.533915311,0.038874341,0.177283697
454329.8,6320773,1,/,Batalling,295,-0.555917848,0.509627944,0.512548447,0.051219899,-0.181510997
454829.8,6320773,1,/,Batalling,305,-0.222164249,0.504531212,0.508673936,0.050334558,-0.262816628
455329.8,6320773,1,/,Batalling,295,-0.555917848,0.466472371,0.471520886,0.053501418,-0.869950392
455829.8,6320773,1,/,Batalling,310,-0.05528745,0.47323567,0.478623182,0.052312169,-0.762058846
456329.8,6320773,1,/,Batalling,325,0.445342947,0.516198469,0.517671913,0.037372469,-0.076694679
456829.8,6320773,1,/,Batalling,350,1.279726943,0.542634771,0.545125723,0.029606554,0.3450305
457329.8,6320773,1,/,Batalling,350,1.279726943,0.535430731,0.541055709,0.040440355,0.230108033
457829.8,6320773,1,/,Batalling,365,1.780357341,0.53572339,0.538243562,0.031320117,0.234776676
458329.8,6320773,1,/,Batalling,360,1.613480542,0.540482729,0.541923851,0.032911017,0.310700044
458829.8,6320773,1,/,Batalling,370,1.94723414,0.531850342,0.536266893,0.035780405,0.172991867
459329.8,6320773,1,/,Batalling,380,2.280987739,0.544674624,0.546462893,0.027492077,0.377571261
